link,prod_name,price,rating,total_reviews,productDescription,asin,manufacturer
https://www.amazon.in/Kleeno-Cello-Clean-Garbage-Medium/dp/B09C284CTH/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1697643984&sprefix=ba%2Caps%2C283&sr=8-145,Kleeno by cello OXO - Biodegradable Garbage Bags Medium Size 48 cm x 53 cm 2 Pouch 30 Bags Dustbin Bag/Trash Bag,₹84,4.0 out of 5 stars,2," Package includes: Home Clean Oxo Bio Garbage Bag Pouch, Medium(25L)- Set of 2 Dry waste bag(30 bags)   Most convenient method of garbage disposal to maintain cleanliness and hygiene   Dustbin liners that can be used in kitchens, hotels, toilets, hospitals, malls and parks. These garbage bags can also be used for general home cleaning purpose.   The green and blue garbage bags with bottom sealing and prevents any leakage   Multipurpose bags can be used to not only line dust bins but also to cover car seats, placing at the bottom of plant pots etc.  ",B09C284CTH,CELLO Store
https://www.amazon.in/DOUBLE-BAGS-Cotton-Shopping-Multicolour/dp/B07FKQLPDR/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1697643984&sprefix=ba%2Caps%2C283&sr=8-146,"DOUBLE R BAGS Multicolour Canvas Shopping Bag with Double Handle, Cloth Grocery Tote Bags, Reusable Shopping Grocery Bags,Foldable and Eco Friendly Washable Medium (Set of 6) (Dd-0101)",₹493,4.3 out of 5 stars,"1,106"," CHANGE THE WORLD: 100% compostable, reusable for years & plastic-free, Better than reusable plastic bags which can't be recycled and are bad for the environment.   FEEL GOOD ABOUT THE WAY YOU SHOP With The Double R bags Standard: Once composted it returns to soil in about 3-6 months.   . This is a simply constructed but effective solution that puts the Earth first. Vote with your dollar and go plastic free.   NATURALLY RELIABLE: The Perfect Size, Durable Natural Construction, Collapsible Design.   Dimensions: 14""L x 5""W x 14"" H & Weight capacity:- 8 to 10 KG.  ",B07FKQLPDR,DOUBLE R BAGS Store
https://www.amazon.in/Martucci-Waterproof-Backpack-College-Business/dp/B0B1HM2ZGX/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1697643984&sprefix=ba%2Caps%2C283&sr=8-147,Martucci 16 inch 36L Casual Waterproof Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,₹545,4.0 out of 5 stars,281," Care Instructions: Hand Wash Only   Fit Type: regular   MADE OF DURABLE MATERIAL & SOLID : Made of Durable Nylon Fabric with metal zippers. Ensure a secure & long-lasting usage everyday & weekend. Serve you well as professional office work bag.<br><br>   WATER REPELLENT & MULTIPURPOSE : PADDED shoulder Straps offer LIGHT-WEIGHT Carrying, Perfects for business traveling, weekend getaways, shopping, professional office work and other outdoor activities. Also, a perfect college high school student backpack for Boys, girls, teens, women and men.<br><br>   FUNCTIONAL & SAFE : 2 Big Compartments to store more your belongs well and External pocket for Quick access to your basic needs like key, sun glasses and your other valuable items.<br><br>   LOTS OF STORAGE SPACE & POCKETS : One separate Notebook compartment.One spacious packing compartment roomy for daily necessities, Tech electronics accessories. With many pockets make your items organized and easier to find.<br><br>   Lining Description: Polyester; Pattern Name: Self Design; Pocket Description: Utility Pocket; Material Type: Polyester; Color Name: Navy Blue; Age Range Description: Adult; Special Features: Back Padding<br>  ",B0B1HM2ZGX,Martucci Store
https://www.amazon.in/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1697643984&sprefix=ba%2Caps%2C283&sr=8-148,Aristrocrat Unisex Laptop Bag Grey,₹663,4.4 out of 5 stars,36,1)Spacious Compartment 2) Laptop Compatible 3) Front Quick Access Pocket 4) Power Bank Pocket,B0B5YHC1W5,Aristrocrat Store
https://www.amazon.in/SPENZ-BAGS-Backpack-Raincover-Mahogany-Brown/dp/B0C3RN6QSC/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1697643984&sprefix=ba%2Caps%2C283&sr=8-149,"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",₹829,3.9 out of 5 stars,245,"LARGE CAPACITY & MANY POCKETS: This backpack has two main compartment pockets. One separate laptop compartment holds 15.6 Inch Laptop as well as 15 Inch, 14 Inch and 13 Inch Mac book or Laptop. The other one packing compartment is roomy for daily necessities and tech electronics accessories. Front compartment with zipper pocket and 2 elastic mesh side pockets.Make your items organized and easier to find.COMFY & BREATHABLE BACKPACK: Adjustable shoulder straps and back side comes with comfortable and breathable mesh design, relieves the stress of your shoulder. A comfortable airflow foam-pad back design with soft, multi-panel breathable mesh padding, offer your back maximum back support. A foam-padded top handle for a long time carry on.HIGH QUALITY MATERIAL: Our backpack made of waterproof and quality Polyester fabric with metal zippers. Lightweight and sturdy, ensure a secure & long-lasting usage every day. Perfects for weekend getaways, shopping, office work, business traveling and other outdoor activities. Also, it is a perfect student’s backpack for women, men, teens, boys and girls.LAPTOP PROTECTION: Separate laptop compartment with foam padded of this back pack offers the optimal protection for your 15.6 inch laptop. Mesh pockets for mouse, adapter, charging cord and other electronics. Take the worry out of your work and study.IDEAL GIFT: This fashionable backpack can be a great companion for travel, business, everyday use and outdoor activities. Also, a perfect college high school student backpack for boys, girls, teens. Practical gifts for teens, boys, girls, friends, mother, father, her or him.",B0C3RN6QSC,SPENZ BAGS Store
https://www.amazon.in/DZert-Hello-School-Backpacks-Cartoon/dp/B08M6FS6W8/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1697643984&sprefix=ba%2Caps%2C283&sr=8-150,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),₹229,3.7 out of 5 stars,"12,741"," Non-Toxic and soft fabric good quality and washable   Soft and cuddly filling printed work   Soft toy school bag for kids, travelling bag, carry bag, picnic bag, teddy bag   Very attractive to make you have a good feeling all the time, gift this soft, smooth and cuddly teddy as a great gift to your loved one   trap Type: Shoulder Strap; Color Name: Red; Warranty Description: No Warranty; Water Resistance Level: Not Water Resistant; Closure Type: Zipper  ",B08M6FS6W8,DZert Store
https://www.amazon.in/lynx-School-compartments-Backpack-Trending/dp/B08GJKNQ9F/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1697643984&sprefix=ba%2Caps%2C283&sr=8-151,lynx School Bag & Travel with 4 compartments 15.6 inch Laptop Bag/Backpack for Girls and Boys Trending Backpack for Men and Women (Black),₹419,3.1 out of 5 stars,16," Care Instructions: Hand Wash Only   Fit Type: regular   LYNX Made it premium water resistant polyester fabric, provide strengthen and long-lasting performance<br><br>   Eco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry<br><br>   Two Side Water Bottle Pockets || One Main Compartment And A Front Pocket; Lightweight yet durable backpack/daypack for school use or everyday outings<br><br>   Dimensions : 13 * 18.5 Inch || Capacity : 25 Litre || Fit for 15.6 Inch Laptops/Notebooks<br>; Closure Type: Zipper<br>  ",B08GJKNQ9F, lynx
https://www.amazon.in/Dell-Pro-Slim-Backpack-15/dp/B07PMQTB6T/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1697643984&sprefix=ba%2Caps%2C283&sr=8-152,"Dell Pro Slim Backpack 15 - PO1520PS - Fits Most laptops up to 38.1 cm (15 inches, Black)","₹1,599",4.3 out of 5 stars,501, Lightweight and comfortable to carry   All your everyday essentials at your fingertips   Dependable everyday companion  ,B07PMQTB6T,Dell Store
https://www.amazon.in/Kuber-Industries-Travel-Organizer-CTMTC039483/dp/B084DWD41F/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1697643984&sprefix=ba%2Caps%2C283&sr=8-153,"Kuber Industries Shoe Cover/String Bag Organizer|Shoe Print & Non Woven Material|Transparent Window|Size 43 x 30 Cm, Pack of 12 (Grey)-CTMTC039483",₹249,4.5 out of 5 stars,"3,534"," PACKAGE CONTAIN: 12 Piece Shoe Cover   MATERIAL: Non Woven, COLOR: Grey   PRODUCT DIMENSION: 43 x 30 x 1 CM   Multifunctional: This shoe organizer ideal to store shoes, sandels, slipper for man, women & kids. Not just a shoe bag, it can be used as makeup bags, toiletries bags, storage bags and for other uses. This shoe bag for Storing, Hanging, protecting, organizing your expensive shoes or other essentials from dust and dirt.   Great for travelling: Good design for home and travel use. Great for travelling, Keep your shoes separated from clothes in the luggage during the trip. ( Can also be used as makeup bag, toiletries bags and for other uses.) This travel shoe storage bags will do a perfect job of packing shoes and keeping everything else clean.  ",B084DWD41F,Kuber Industries Store
https://www.amazon.in/Purple-Tree-Canvas-Tote-Women/dp/B07PLCCQVC/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1697643984&sprefix=ba%2Caps%2C283&sr=8-154,The Purple Tree Canvas Stylish Printed Tote Bag For Women (Pack Of 1) Tbag00270,₹349,4.1 out of 5 stars,163," Care Instructions: Hand Wash Only   Fit Type: regular   Printed Canvas tote bag for Women   Outer material: canvas, inner material: Satin   Size- 15x16 inches   Strap type: double handle, closure type: Zipper   1 big compartmnet with 1 inner pocket  ",B07PLCCQVC,The Purple Tree Store
https://www.amazon.in/Wesley-Anti-Theft-backpack-Executive-Waterproof/dp/B08K7PCPJV/ref=sr_1_155?crid=2M096C61O4MLT&keywords=bags&qid=1697643984&sprefix=ba%2Caps%2C283&sr=8-155,Wesley Zenith 16 inch Anti-Theft Backpack with USB Charging Executive Business Office Casual Waterproof Laptop/Office/School/College/Business Bag/Travel Backpack,₹799,4.0 out of 5 stars,88," UTILITIES AT ITS VERY BEST: This practical backpack is large and durable, well-padded back panel close to your back tightly, adjustable padding shoulder straps and sturdy handle offer you comfort carrying for a long time. Perfect for college, travel, business, everyday use and outdoor activities   MULTIPURPOSE BACKPACK: This mens backpack can be used as a laptop backpack, 16-inch portable backpack, college backpack, high school student backpack, travel backpack, weekend bag, overnight trip backpack, business laptop,backpack for men and women, personal carry on for adults. This practical extra large laptop backpack is ready for anywhere. And it is a ideal present for teenager boys back to school   DURABLE MATERIAL: 16 inch laptop backpack is made of waterproof and high-quality 1680D polyester fabric. This college school backpack features a double-sided smooth zip and reinforced stitching for durability. It provides more secure and protection for your items in the rainy days. Dual metal zippers are designed for your daily commute. Serve well as a durable travel backpack for men. And Breathable mesh back is perfect for comfortable carrying   FUNCTIONAL DESIGN: Wesley Zenith Laptop backpack offers a convenient on-the-go access to portable power, with USB charging port outside and a set-in charging cable. Great for charging your phone or other electronic devices while walking. (Please note that the power bank is not included in this USB laptop backpack) And the headphone interface is a easy access to your earphone usage. And lay-flat design is for easily organizing your items   COMFORTABLE CARRYON: 1 smart luggage sleeve helps to free your hands and back when travelling. You can hold this business backpack by sliding through the trunks handle tube for easy travel. Anti-theft zipper pocket on the back is to keep your valuable items safe  ",B08K7PCPJV, Wesley
https://www.amazon.in/HP-Backpack-Laptop-Chromebook-1D0M5PA/dp/B08FM6X8KZ/ref=sr_1_156?crid=2M096C61O4MLT&keywords=bags&qid=1697643984&sprefix=ba%2Caps%2C283&sr=8-156,HP 5 ltrs (2 cms)backpack(1D0M5PA_black),"₹1,290",4.2 out of 5 stars,"1,017"," Classic style with modern appeal: A backpack with the storage you need in a refined design that's noticeably different.<br> <br>   Compatibility: Separate compartments fit a notebook up to 15.6 inches (39.6 centimetres) diagonal and a tablet.<br> <br>   Travel in comfort: Adjustable breathable padded shoulder straps and air channels in the back padding make this backpack great for travel. The adjustable sternum strap gives you added stability.<br> <br>   Hidden pocket: A zippered full-length padded pocket behind the back panel fits your files, books, or accessories.; Water bottle pocket: Keep your bottle handy in the expandable side pocket.<br>; Age Range Description: Adult <br>   Pocket Description: Utility Pocket; Pattern Name: Solid; Lining Description: Polycotton; Material Type: Fabric; Water Resistance Level: Water Resistant <br>  ",B08FM6X8KZ,HP Store
https://www.amazon.in/HOEXL-Expandable-Premium-Backpack-College-Tech/dp/B0C3J2RLHP/ref=sr_1_157?crid=2M096C61O4MLT&keywords=bags&qid=1697643984&sprefix=ba%2Caps%2C283&sr=8-157,"HOEXL 42L Expandable Premium Laptop Backpack for Men/Women for Travel, School, College-Tech Bag with USB - Bagpacker Bag, 17 inch Laptop Bag with Water-resistant, Smart Bag with Multiple Compartments","₹2,899",4.8 out of 5 stars,81," Care Instructions: Hand Wash Only   The Ultimate Expandable HOEXL Backpack - Unlock the limitless potential of our HOEXL backpack. With its ingenious expandable feature, effortlessly transition from 25 Litre to a generous 42 Litre capacity. Adapt to any situation, whether it's daily commuting or weekend getaways, and carry more with ease. Product color might slightly vary due to photographic lighting sources or your monitor settings   Convertible HOEXL Travel Backpack - This versatile backpack offers three modes - shoulder mode, office mode, and luggage or suitcase mode - providing you with the ultimate convenience for any situation. Carry it comfortably on your shoulder, effortlessly transition to a sleek office bag, or convert it into a spacious luggage for your traveling needs. With its stylish design, durable construction, and ample storage space, this back pack is the epitome of versatility   Multiple Compartments for Better Storage - your ultimate companion for organized and efficient travel. With three dedicated compartments, this backpack offers ample storage for your personal belongings, clothing, and electronic devices. Safely store your laptop and computer in separate compartments while keeping pens, phone and accessories organized in convenient pockets. This is designed to streamline your life and keep all your essentials within reach.   USB Port Backpack - This innovative backpack features a built-in USB port, allowing you to conveniently charge your devices while on the move. Simply connect your charger to the internal cable and stay powered up throughout your day. With its spacious compartments and comfortable design, this backpack is perfect for carrying your essentials and keeping your devices charged wherever you go.   Water-Resistant Laptop Backpack - A durable and reliable companion for all your adventures. Crafted with high-quality oxford materials, this backpack is built to withstand the elements and protect your belongings from water damage. Its rugged construction ensures long-lasting durability, making it perfect for daily use and outdoor activities. With its spacious compartments and ergonomic design, this backpack provides ample storage and comfortable carrying.  ",B0C3J2RLHP, HOEXL
